1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 
Best Sequence: 
14 13 12 11 8 5 9 7 10 6 4 3 2 1 0 
1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 
0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 
0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 
0 0 1 0 0 0 1 1 1 0 1 0 0 0 0 
1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 
0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 
0 0 0 0 1 1 1 0 1 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 
0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 
OpenStacks: 9
Took 7.06 seconds

buffer: HS problem 1653 size 15 15 density  0.20
numCustomers: 15
numProducts: 15
0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 
1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 
0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 
0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 
1 1 1 0 0 1 0 0 0 0 0 1 1 0 1 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 
1 0 0 0 0 1 1 1 1 0 0 1 1 0 0 
1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 
1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
Best Sequence: 
12 5 9 11 3 13 8 6 14 10 7 4 2 1 0 
0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 
0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 
1 1 0 1 0 0 0 0 1 0 0 0 1 1 1 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 1 0 0 1 1 0 0 1 0 0 0 1 
0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 
OpenStacks: 7
Took 7.07 seconds

buffer: HS problem 1654 size 15 15 density  0.20
numCustomers: 15
numProducts: 15
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 
0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 
0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 
0 0 1 0 0 1 1 0 0 1 0 0 0 0 1 
0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 
1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 
0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 
0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 
1 1 0 0 0 0 0 0 1 1 0 0 1 0 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 
0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 
Best Sequence: 
13 10 5 7 4 3 2 14 12 11 9 8 6 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 
0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 
0 0 1 0 0 0 1 1 0 0 1 0 1 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 
0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 
0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 
0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 
1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
OpenStacks: 8
Took 7.06 seconds

buffer: HS problem 1655 size 15 15 density  0.20
numCustomers: 15
numProducts: 15
1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 
0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 
0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 
0 0 0 0 0 1 0 1 1 1 0 1 1 0 0 
0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 
0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 
0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 
0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 1 0 0 1 1 1 1 0 1 0 0 0 1 0 
0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 
0 1 1 0 0 1 0 0 1 1 0 1 0 0 1 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
Best Sequence: 
10 12 8 1 14 7 4 11 9 3 5 13 6 2 0 
0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 
1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 
0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 
0 1 1 0 0 1 0 1 1 0 1 0 0 0 0 
1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 
0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 
0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 1 1 0 1 0 1 1 1 0 0 
0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 
0 0 1 1 1 0 0 1 1 0 1 0 0 1 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
OpenStacks: 7
Took 7.1 seconds

buffer: HS problem 1656 size 15 15 density  0.20
numCustomers: 15
numProducts: 15
0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 
0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 
0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 
0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 
1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 
0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Best Sequence: 
8 3 14 13 11 9 5 7 4 10 12 6 2 1 0 
0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 
0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 
0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
OpenStacks: 5
Took 6.95 seconds

buffer: HS problem 1657 size 15 15 density  0.20
numCustomers: 15
numProducts: 15
0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 
0 0 0 1 0 0 0 0 0 1 0 1 1 0 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 
0 0 0 1 0 1 0 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 
0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 
0 0 1 1 1 0 1 0 1 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 
0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 
Best Sequence: 
14 11 10 8 3 9 6 4 2 12 5 13 7 1 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 
0 0 0 1 1 1 0 0 0 0 1 0 1 0 0 
0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 
1 0 0 0 0 1 1 0 0 0 1 0 1 1 0 
0 0 0 1 1 0 1 1 1 0 0 0 0 0 0 
0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 
OpenStacks: 8
Took 7.06 seconds

buffer: HS problem 1658 size 15 15 density  0.20
numCustomers: 15
numProducts: 15
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 
0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 
0 0 0 1 0 0 1 0 1 0 0 0 0 1 1 
0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 
0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 
0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 
Best Sequence: 
12 3 14 13 11 10 8 7 9 5 4 2 6 1 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 
0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 
0 0 0 0 0 0 1 0 1 0 1 1 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 
0 1 1 1 0 0 1 0 0 0 0 0 1 0 0 
0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 
1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 
1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 
1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
OpenStacks: 7
Took 6.98 seconds

buffer: HS problem 1659 size 15 15 density  0.20
numCustomers: 15
numProducts: 15
0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 
0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 
0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
0 1 0 1 1 1 1 0 1 0 0 1 1 0 1 
0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 
0 0 0 1 0 0 0 0 0 0 1 1 1 0 1 
0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 
0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 
0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 1 1 0 0 0 1 0 0 1 0 1 0 0 0 
1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 
1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
Best Sequence: 
13 2 7 5 14 6 12 11 10 0 9 8 4 3 1 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 
0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 1 1 1 1 1 0 0 0 1 1 1 1 
0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 
0 0 0 0 1 0 1 1 1 0 0 0 0 1 0 
0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 
0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 
OpenStacks: 8
Took 7.04 seconds

buffer: HS problem 1660 size 15 15 density  0.20
numCustomers: 15
numProducts: 15
0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 
1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 
0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 
1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 
1 0 0 0 1 1 0 0 1 0 0 1 0 0 0 
0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 
0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 
0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 
1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 
Best Sequence: 
6 3 13 7 8 14 11 10 4 12 9 5 2 1 0 
1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 
1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 
0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 
0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 
1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 1 1 0 1 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 
OpenStacks: 7
Took 7.04 seconds

buffer: HS problem 1661 size 15 15 density  0.20
numCustomers: 15
numProducts: 15
0 0 1 1 1 0 0 1 0 1 0 1 0 0 1 
0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 
0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 
0 0 1 0 0 0 1 1 0 0 1 0 1 0 0 
0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 
0 1 1 0 1 0 0 0 0 0 0 0 0 1 1 
0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 
1 0 0 0 0 1 0 0 1 0 0 1 1 0 0 
0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 
1 0 0 1 1 0 0 0 0 0 0 1 0 1 0 
1 0 0 1 1 0 0 0 0 0 1 1 1 0 0 
0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
Best Sequence: 
8 7 6 5 10 9 2 12 1 14 13 11 4 3 0 
0 1 0 0 0 1 1 0 0 1 0 1 1 1 0 
0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 
0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 
0 1 1 0 1 0 1 1 0 0 0 0 0 0 0 
0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 
1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
1 0 0 1 0 0 0 1 0 0 0 1 0 0 1 
0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 
0 0 0 0 1 0 0 1 0 0 0 1 1 1 1 
0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 
1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
OpenStacks: 8
Took 7.15 seconds

buffer: HS problem 1662 size 15 15 density  0.20
numCustomers: 15
numProducts: 15
0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 
0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 
0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 
0 0 1 0 1 0 1 0 0 0 0 0 1 1 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 
0 0 1 0 0 1 1 0 0 0 0 0 0 1 1 
1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 
Best Sequence: 
2 13 12 10 7 6 9 4 14 11 8 5 3 1 0 
0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 1 0 1 0 0 0 1 0 1 0 1 1 
1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 
0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 
0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 
1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 
0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 
1 1 0 0 0 1 0 0 1 0 0 1 0 0 0 
0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 
OpenStacks: 8
Took 7 seconds

buffer: HS problem 1663 size 15 15 density  0.20
numCustomers: 15
numProducts: 15
0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 
1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 
0 1 1 0 1 1 1 0 0 0 1 0 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 
0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 
0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 
0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 
0 0 0 0 1 1 0 1 0 0 0 0 1 1 0 
0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 
1 1 0 0 0 1 0 1 0 0 0 0 0 1 0 
Best Sequence: 
14 12 13 10 7 6 11 9 8 5 4 3 2 1 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 
0 0 0 1 0 1 0 0 0 1 1 0 1 1 0 
1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 
0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 
0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 
0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 1 1 0 1 0 0 0 0 1 1 0 0 0 0 
1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 
0 0 1 0 1 0 0 0 0 1 0 0 0 1 1 
OpenStacks: 9
Took 7.07 seconds

buffer: HS problem 1664 size 15 15 density  0.20
numCustomers: 15
numProducts: 15
1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 
0 0 1 0 1 1 1 0 1 0 0 0 0 0 0 
0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 1 0 1 1 1 0 0 0 0 0 1 0 0 1 
0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 
0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 
0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 
0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 
1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 
0 1 1 0 1 0 0 1 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 
0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 
Best Sequence: 
11 10 9 14 13 7 1 12 3 6 8 5 4 2 0 
