0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 
1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 
0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 
0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
Best sequence:
0 2 4 8 9 15 18 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
OpenStacks: 7
Took 3.83 seconds

buffer: HS problem 2203 size 20 20 density  0.20
numCustomers: 20
numProducts: 20
0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 
0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 
0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 1 1 1 0 
0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 1 0 0 0 0 
1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 
1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 
0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 
1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 
0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 
1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 
0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 
0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 
Best sequence:
0 7 11 15 5 8 19 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
OpenStacks: 10
Took 3.83 seconds

buffer: HS problem 2204 size 20 20 density  0.20
numCustomers: 20
numProducts: 20
1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1 
0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 
0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 
0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 
0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 
1 0 0 1 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 
0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 
0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 
0 1 0 1 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 
0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 
0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 
0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 
0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
Best sequence:
0 1 4 6 7 9 12 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
OpenStacks: 9
Took 3.82 seconds

buffer: HS problem 2205 size 20 20 density  0.20
numCustomers: 20
numProducts: 20
0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 0 
0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 1 0 0 1 1 0 1 1 0 0 0 1 1 1 1 0 0 1 
0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 
1 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 
1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 
1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 
0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 
Best sequence:
1 2 4 8 11 13 19 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
OpenStacks: 8
Took 3.83 seconds

buffer: HS problem 2206 size 20 20 density  0.20
numCustomers: 20
numProducts: 20
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 
0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 
0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 
0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 0 1 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 0 1 0 1 0 0 1 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1 
0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 
1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 
1 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 
Best sequence:
2 6 10 12 16 17 19 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
OpenStacks: 8
Took 3.82 seconds

buffer: HS problem 2207 size 20 20 density  0.20
numCustomers: 20
numProducts: 20
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 
0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 
0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 
1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 
1 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 0 1 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 
0 0 0 0 0 1 0 1 0 1 1 1 0 0 1 0 1 0 1 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 
1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 
0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 
0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 
0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 
Best sequence:
0 2 3 8 9 16 18 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
OpenStacks: 9
Took 3.82 seconds

buffer: HS problem 2208 size 20 20 density  0.20
numCustomers: 20
numProducts: 20
0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 
0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 
0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 
1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 
1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 
1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 1 0 1 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 
1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 
0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 
0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 
0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 
0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 
1 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 
0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 
Best sequence:
1 3 4 5 6 11 15 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
